seed,dataset,model,latent_dim,expected_dim,geo_prob_dim,mse,trustworthiness,continuity,jacobian_dim,jacobian_dim_pr,amplification,mse_increase,noise_probe_sigma,hole_ratio,hole_dist_mean,real_dist_mean,hole_nn_spacing,hole_ratio_saturated,vae_var_mean,vae_collapsed_dims,vae_kl_total,vae_var_by_dim,train_seconds
44,linear,VAE,3,3,3,0.008378483355045319,0.9869024637192035,0.990742640716991,3.0,2.7380151054021473,0.004466275925544151,9.313225746154785e-10,0.001455508323634536,0.9999841751548381,0.05735499981790781,0.05735590746626258,0.03268137760460377,0,0.9995977282524109,3,3.8956586649874225e-06,1.0003|0.9983|1.0002,7.869035653000083
44,linear,DAE,3,3,3,3.914302396879066e-06,0.9990299621254735,0.9984044324445944,3.0,2.4428344431064106,0.39574603424941235,2.7838268579216674e-07,0.001455508323634536,3.272527853784284,0.03320055359043181,0.010145231782225893,0.03268137760460377,0,,,,,7.1477837289999115
45,swiss_roll,linear_AE,2,2,2,0.29956233501434326,0.8579124385945176,0.9937018412269847,2.0,1.8335726122801328,0.7824779132204223,0.00010499358177185059,0.012460482891431203,1.3088120680343425,0.3872007261284871,0.29584134772688175,0.05736714273845098,0,,,,,1.9035143369999332
45,swiss_roll,nonlinear_AE,2,2,2,0.07643906772136688,0.9687047661904227,0.9809659129260884,2.0,1.2243612676477442,1.6202835204694492,0.0018734484910964966,0.012460482891431203,1.2746644481619127,0.28711137997846076,0.22524467548497185,0.05736714273845098,0,,,,,2.9425414059999184
45,swiss_roll,VAE,2,2,2,0.0638170912861824,0.9771175985300183,0.9872055349308133,2.0,1.5818598056649456,0.7601530468627696,0.00014612823724746704,0.012460482891431203,1.2458374212383094,0.2303370659652113,0.18488533257916276,0.05736714273845098,0,0.01947270892560482,0,4.015320777893066,0.0178|0.0211,3.530218022999861
45,swiss_roll,DAE,2,2,2,0.07509630918502808,0.9674863314208573,0.9812227472156598,2.0,1.2011085310214782,1.7409733315767033,0.0019822195172309875,0.012460482891431203,1.2274056277903473,0.27745711016811,0.22605168485955673,0.05736714273845098,0,,,,,2.8146671950000837
45,linear,linear_AE,3,3,3,1.2102475965836135e-10,0.9996392920088499,0.9995562680466494,3.0,2.713359254068655,0.2824139756403704,8.538514128936248e-07,0.001455508323634536,100.49592341271907,0.03284345220774412,4.9938952896582124e-05,0.03268137760460377,1,,,,,2.779631815999892
45,linear,nonlinear_AE,3,3,3,5.715479574064375e-07,0.9995696178797765,0.9996439044511943,3.0,2.646557697241023,0.30805864724133103,2.561979499660083e-07,0.001455508323634536,8.236178756074453,0.032636559009552,0.003962585074477829,0.03268137760460377,0,,,,,6.735181302000001
45,linear,VAE,3,3,3,0.008336636237800121,0.9732779465256685,0.9921671729103386,3.0,2.164624925031901,0.007425024225077766,0.0,0.001455508323634536,1.0000032012383386,0.05467093667015433,0.054670761656016115,0.03268137760460377,0,1.000091552734375,3,5.403019258665154e-06,1.0001|1.0005|0.9997,8.060192539999889
45,linear,DAE,3,3,3,2.273008931297227e-06,0.999579217759778,0.9996810664866689,3.0,2.650646230691568,0.29907358971947495,2.4577093427069485e-07,0.001455508323634536,4.1239067282821305,0.032784474447835235,0.00794985837652348,0.03268137760460377,0,,,,,6.980330422999941
46,swiss_roll,linear_AE,2,2,2,0.30056944489479065,0.8616128923388457,0.9947757528030899,2.0,1.880499797077096,0.7191802493004287,0.00010728836059570312,0.012460482891431203,1.415855279276262,0.3779969122770922,0.26697425775769373,0.05736714273845098,0,,,,,1.8206165169999622
46,swiss_roll,nonlinear_AE,2,2,2,0.08220290392637253,0.9680647991900101,0.9843470581617729,2.0,1.1993402194618452,1.3574546702951147,0.0019638165831565857,0.012460482891431203,1.8864576504489745,0.2961666071027063,0.15699615998918345,0.05736714273845098,0,,,,,2.797682003999853
46,swiss_roll,VAE,2,2,2,0.07293384522199631,0.9751254359320508,0.988422544718191,2.0,1.5369934734848893,0.8002431666940428,-0.00014843791723251343,0.012460482891431203,1.557000914397842,0.27122941336945555,0.17419990628223325,0.05736714273845098,0,0.03390968218445778,0,3.782552719116211,0.0203|0.0475,3.510942150999881
46,swiss_roll,DAE,2,2,2,0.08317441493272781,0.9717904901188735,0.9858661641729478,2.0,1.2239307223238658,1.2147339853293497,0.00030425935983657837,0.012460482891431203,2.022906831130956,0.30018555357311844,0.1483931681644934,0.05736714273845098,0,,,,,2.8551873800001886
46,linear,linear_AE,3,3,3,8.420283137411388e-09,0.9996298046274421,0.9996911538605767,3.0,2.692681307321826,0.26384415908484005,7.534717276769243e-07,0.001455508323634536,70.70017830642723,0.03302465684246272,0.00046710853683180176,0.03268137760460377,0,,,,,2.8597605179998027
46,linear,nonlinear_AE,3,3,3,7.6123897088109516e-06,0.9996519668504144,0.999673904076199,3.0,2.7010841405900146,0.34540011050397496,2.622646206873469e-07,0.001455508323634536,2.2041220881532912,0.0329046116489917,0.014928670161170885,0.03268137760460377,0,,,,,6.777188668999997
46,linear,VAE,3,3,3,0.008351726457476616,0.9795516556043049,0.9854467319158511,3.0,2.339144348651641,0.015213662801455514,0.0,0.001455508323634536,0.9999750606170703,0.03538576975464821,0.035386652275919916,0.03268137760460377,0,0.9992361068725586,3,1.086478732759133e-05,0.9999|1.0002|0.9976,7.839951378000023
46,linear,DAE,3,3,3,7.583149113088439e-07,0.9996215172310347,0.9996890913863576,3.0,2.6826686606607395,0.3445670719536424,2.487650476723502e-07,0.001455508323634536,6.983116377773478,0.03272492581512779,0.004686292486730963,0.03268137760460377,0,,,,,7.404326935999961
47,swiss_roll,linear_AE,2,2,2,0.2995685636997223,0.855622454719316,0.9945114186072674,2.0,1.8659797135066623,0.6685369438714667,9.989738464355469e-05,0.012460482891431203,1.1352163971330393,0.35773966073552205,0.3151290464434663,0.05736714273845098,0,,,,,1.781085578999864
47,swiss_roll,nonlinear_AE,2,2,2,0.05241689085960388,0.9783610829864626,0.9887515281058987,2.0,1.3129694343840306,0.6741248532120228,0.000833362340927124,0.012460482891431203,1.2340220130402335,0.263244087196491,0.21332203511341113,0.05736714273845098,0,,,,,3.2456870870000785
47,swiss_roll,VAE,2,2,2,0.0732513964176178,0.9743268084148948,0.9929307383657704,2.0,1.58201979362591,0.7240568741953475,0.00017545372247695923,0.012460482891431203,1.1491210983396467,0.3327822603675122,0.2895972068116632,0.05736714273845098,0,0.029216110706329346,0,3.686574935913086,0.0388|0.0197,3.7606613870000274
47,swiss_roll,DAE,2,2,2,0.04871155321598053,0.9791714478569018,0.9881769227884651,2.0,1.4328769883368835,0.6962272879656449,7.299333810806274e-05,0.012460482891431203,1.2115474097753638,0.23892765987903808,0.19720867541067855,0.05736714273845098,0,,,,,3.2622765549999713
47,linear,linear_AE,3,3,3,6.964685494992295e-10,0.9997386657666779,0.9998046649416882,3.0,2.7783398011219615,0.2986646571337925,6.993077815709015e-07,0.001455508323634536,99.46273480351091,0.03250579193700105,0.00012653094621782655,0.03268137760460377,1,,,,,3.038833636999925
47,linear,nonlinear_AE,3,3,3,1.6551844055356923e-06,0.9996243296958788,0.9995248809389883,3.0,2.7160759595017594,0.3389306622537293,2.618171492940746e-07,0.001455508323634536,4.740680463115515,0.032153646901715544,0.006782496131490916,0.03268137760460377,0,,,,,7.14989347300002
47,linear,VAE,3,3,3,0.008347010239958763,0.925817977275284,0.9847860276746541,3.0,1.7203858707082194,0.008043420761503463,0.0,0.001455508323634536,0.9998521064932407,0.044407818727195264,0.04441438732668757,0.03268137760460377,0,0.999593198299408,3,1.3507557923730928e-05,0.9992|0.9994|1.0002,7.884239518999948
47,linear,DAE,3,3,3,9.106446441364824e-07,0.9996773915326058,0.999613792327596,3.0,2.7482796136682532,0.32804701527059865,2.5989913865487324e-07,0.001455508323634536,6.178687620706844,0.0323524574842304,0.005236137424362824,0.03268137760460377,0,,,,,7.542496388000018
48,swiss_roll,linear_AE,2,2,2,0.299572229385376,0.861392207597405,0.9943200584992687,2.0,1.9500906263577877,0.6912878880149845,0.00010386109352111816,0.012460482891431203,1.2808812898805855,0.39828788105227425,0.31094831675572837,0.05736714273845098,0,,,,,1.7890006160000667
48,swiss_roll,nonlinear_AE,2,2,2,0.04466274008154869,0.9817342783215209,0.9946917163535456,2.0,1.49177400185539,0.8888414293889461,0.0002148151397705078,0.012460482891431203,1.5599266104306528,0.3889110797592138,0.2493137030669963,0.05736714273845098,0,,,,,2.9564020069999515
48,swiss_roll,VAE,2,2,2,0.0774058923125267,0.9714888813889826,0.9894655191810102,2.0,1.5354523871982684,0.7131431438896669,-0.00020598620176315308,0.012460482891431203,1.1253014682243585,0.285150756100508,0.2533994348647341,0.05736714273845098,0,0.02637491375207901,0,3.734170913696289,0.0344|0.0183,3.7436422470000252
48,swiss_roll,DAE,2,2,2,0.045927878469228745,0.9815646679416508,0.9944396445044437,2.0,1.4940319700644733,0.8842386906999326,0.00019066408276557922,0.012460482891431203,1.4472423565264105,0.3570214547909625,0.24669085532285362,0.05736714273845098,0,,,,,3.1202411900001152
48,linear,linear_AE,3,3,3,2.0413013501752175e-08,0.9998072524093449,0.9997493156335546,3.0,2.838453384594287,0.252573553485963,5.835422864919337e-07,0.001455508323634536,42.63576093989131,0.03302383949048817,0.0007745572909334442,0.03268137760460377,0,,,,,3.120234501999903
48,linear,nonlinear_AE,3,3,3,1.8507695358493947e-06,0.999794652566843,0.9997489031387108,3.0,2.8211731789008105,0.3564499297102813,2.757843731160392e-07,0.001455508323634536,4.442026346386039,0.03274077743757516,0.0073706851073075084,0.03268137760460377,0,,,,,7.127036657999952
48,linear,VAE,3,3,3,0.00833811704069376,0.9867039037012038,0.9942096223797202,3.0,2.578377694234596,0.007534094882713803,0.0,0.001455508323634536,1.0000075907149,0.05245137356221676,0.052450975421816114,0.03268137760460377,0,1.0000276565551758,3,4.957652436132776e-06,1.0000|1.0001|1.0000,8.177110783999979
48,linear,DAE,3,3,3,3.6646551961894147e-06,0.9997927775902801,0.9997308283646454,3.0,2.814065703796978,0.34913496156925117,2.422116267553065e-07,0.001455508323634536,3.1873383525171226,0.032843590618576855,0.010304394132690504,0.03268137760460377,0,,,,,6.778557718000002
49,swiss_roll,linear_AE,2,2,2,0.29955950379371643,0.858727828402145,0.9937357033037088,2.0,1.414999634970622,0.775591295764317,0.00010117888450622559,0.012460482891431203,1.3327165981625777,0.38473244248316546,0.28868286251825614,0.05736714273845098,0,,,,,1.7082900729999437
49,swiss_roll,nonlinear_AE,2,2,2,0.07204403728246689,0.9763674204072449,0.9878539018262271,2.0,1.4604094800191794,1.0141091696922444,0.0012303665280342102,0.012460482891431203,1.5992018182352437,0.3732626147239762,0.23340557174696072,0.05736714273845098,0,,,,,2.8466372220000267
49,swiss_roll,VAE,2,2,2,0.0657283365726471,0.9775915551055612,0.993664229197135,2.0,1.5506069843126966,0.7659080645511036,0.00031141191720962524,0.012460482891431203,1.3517953330852261,0.3049158065636256,0.22556358873329657,0.05736714273845098,0,0.03126392886042595,0,3.7405624389648438,0.0183|0.0442,3.784051436000027
49,swiss_roll,DAE,2,2,2,0.07258399575948715,0.9760296996287546,0.9865992425094686,2.0,1.424005115358399,0.9851060499925048,0.0008549317717552185,0.012460482891431203,1.663578112424942,0.3549006611616086,0.2133357360925372,0.05736714273845098,0,,,,,3.1056478049999896
49,linear,linear_AE,3,3,3,4.836283595821556e-10,0.9991625604679941,0.9988119398507519,3.0,2.4695311461114637,0.28229630481883905,5.699220605448474e-07,0.001455508323634536,94.62612260532948,0.030925120441243053,9.53368826856149e-05,0.03268137760460377,1,,,,,2.8700871639998695
49,linear,nonlinear_AE,3,3,3,3.538472981290397e-07,0.9997069036637042,0.9996289796377545,3.0,2.760897098641176,0.29009433627946435,2.589743246517173e-07,0.001455508323634536,10.58599474750346,0.030576341055566444,0.0028883767453953624,0.03268137760460377,0,,,,,6.626471308999953
49,linear,VAE,3,3,3,0.008362469263374805,0.9531198485018937,0.9767890276371546,3.0,2.133709555871847,0.006543342945114361,9.313225746154785e-10,0.001455508323634536,0.9999940358411827,0.05629602134227753,0.056296357102692124,0.03268137760460377,0,0.9995049834251404,3,9.718428373162169e-06,1.0001|0.9998|0.9987,7.715147702999957
49,linear,DAE,3,3,3,1.4127621170700877e-06,0.9996034424569693,0.9994441819477257,3.0,2.6923145912699584,0.2776961103368635,2.44953298533801e-07,0.001455508323634536,4.796640959869847,0.03035443321801722,0.006328268776414916,0.03268137760460377,0,,,,,6.7681858739999825
50,swiss_roll,linear_AE,2,2,2,0.29964905977249146,0.8618766640416995,0.993827202159973,2.0,1.485825190736897,0.7583419885048739,0.00010207295417785645,0.012460482891431203,1.2680431029869352,0.39216595392709175,0.3092686305404969,0.05736714273845098,0,,,,,1.6905289850001282
50,swiss_roll,nonlinear_AE,2,2,2,0.07304289937019348,0.9681026737165785,0.9780650991862602,2.0,1.3417908729257788,1.5199471467603392,0.0013364404439926147,0.012460482891431203,1.5931062725296183,0.2406569143923614,0.15106143170865408,0.05736714273845098,0,,,,,2.8908789229999456
50,swiss_roll,VAE,2,2,2,0.049287907779216766,0.9816998162522969,0.9969179510256122,2.0,1.6971120802573745,0.743655504141065,0.00018870830535888672,0.012460482891431203,1.2298080975875945,0.32005242017171504,0.26024582274220953,0.05736714273845098,0,0.027445286512374878,0,3.795712947845459,0.0255|0.0293,3.5753119989999504
50,swiss_roll,DAE,2,2,2,0.06765498965978622,0.9769420257246785,0.9776696666291671,2.0,1.2671476693552324,1.6009557728293378,0.0010173842310905457,0.012460482891431203,1.4754184710734615,0.21680175743888333,0.14694255337683698,0.05736714273845098,0,,,,,2.791386475000081
50,linear,linear_AE,3,3,3,7.633813286361812e-14,0.9996507668654142,0.9997070911613605,3.0,2.7207622653347174,0.260826944538265,5.907556702053037e-07,0.001455508323634536,98.04687492964793,0.032043069425271825,1.3743032568669379e-06,0.03268137760460377,1,,,,,2.9687239310001132
50,linear,nonlinear_AE,3,3,3,7.153337264753645e-07,0.9993856826789665,0.9995015562305472,3.0,2.5151725225328847,0.33629249888289103,2.637118541315431e-07,0.001455508323634536,6.905863604167513,0.03145395370898768,0.00455467346473597,0.03268137760460377,0,,,,,6.784224420999863
50,linear,VAE,3,3,3,0.00835658423602581,0.8580457869276634,0.985074174072824,3.0,2.500063757074613,0.006631727179729017,-9.313225746154785e-10,0.001455508323634536,1.0000075840058786,0.036946152113378046,0.03694587191566825,0.03268137760460377,0,1.0002192258834839,3,7.140652996895369e-06,0.9998|0.9999|1.0009,8.018028964999985
50,linear,DAE,3,3,3,4.896025075140642e-06,0.9993682828964638,0.9995250684366446,3.0,2.4966956401220823,0.33170769879797546,2.682354534044862e-07,0.001455508323634536,2.728305596511112,0.031674129103776066,0.011609450621763244,0.03268137760460377,0,,,,,7.105643443999952
51,swiss_roll,linear_AE,2,2,2,0.2996459901332855,0.8605468931638355,0.9944340570742866,2.0,1.7967792948753754,0.8372461637007598,9.971857070922852e-05,0.012460482891431203,1.3406166671689521,0.39457887368019917,0.2943263972045427,0.05736714273845098,0,,,,,1.6811526519998097
51,swiss_roll,nonlinear_AE,2,2,2,0.0673123374581337,0.9704004949938125,0.9827598530018374,2.0,1.3139112901642382,0.9442506737562993,0.0007779747247695923,0.012460482891431203,1.2109572210291069,0.31652718019823206,0.26138593065181775,0.05736714273845098,0,,,,,2.7523449389998405
51,swiss_roll,VAE,2,2,2,0.08839201182126999,0.9683768702891213,0.9843562455469307,2.0,1.531646354965405,0.7949786095070335,0.0005863532423973083,0.012460482891431203,1.2766647224693257,0.21899975623947532,0.1715405402726926,0.05736714273845098,0,0.022832943126559258,0,3.8915650844573975,0.0212|0.0245,3.657173716999978
51,swiss_roll,DAE,2,2,2,0.0633385181427002,0.9716709041136986,0.9826039674504069,2.0,1.3251377948308585,0.8665383570951913,0.00040928274393081665,0.012460482891431203,1.184092325666688,0.30915914435877384,0.2610937826868405,0.05736714273845098,0,,,,,2.929770582999936
51,linear,linear_AE,3,3,3,2.316192238005499e-10,0.9995134810814865,0.9993759703003713,3.0,2.623034648836221,0.250754043951472,6.167398005074709e-07,0.001455508323634536,106.3799854291777,0.03476644473383203,7.101887424596499e-05,0.03268137760460377,1,,,,,2.951250473000073
51,linear,nonlinear_AE,3,3,3,1.0208819958279491e-06,0.9997398282521468,0.9996575917801027,3.0,2.7569482647321792,0.3279340710240984,2.745620122368564e-07,0.001455508323634536,6.408405346975369,0.034589653965085745,0.005397544645238668,0.03268137760460377,0,,,,,6.789887550000003
51,linear,VAE,3,3,3,0.008363710716366768,0.8580780365245435,0.9788745640679491,3.0,2.0107073662407453,0.007246485924915597,0.0,0.001455508323634536,1.0000499265459015,0.04048611082136631,0.040484089590609076,0.03268137760460377,0,0.9995691776275635,3,4.60532282886561e-06,0.9998|0.9998|0.9992,7.694744514999911
51,linear,DAE,3,3,3,2.1392977487266762e-06,0.9997490156373046,0.9996463794202572,3.0,2.7640044483307236,0.3321511894806876,2.765075350907864e-07,0.001455508323634536,4.49352251081405,0.03488822868093848,0.007764115701429546,0.03268137760460377,0,,,,,6.8553769459999785
52,swiss_roll,linear_AE,2,2,2,0.2995593547821045,0.8608975887801402,0.9943686953913076,2.0,1.936249419859796,0.8368950096293241,0.00010401010513305664,0.012460482891431203,1.311373501219788,0.4041621539620591,0.3081975909884738,0.05736714273845098,0,,,,,1.7533012390001659
52,swiss_roll,nonlinear_AE,2,2,2,0.053084682673215866,0.9799446131923351,0.993060674241572,2.0,1.389611374686491,1.220566291441582,0.0007600933313369751,0.012460482891431203,1.3530197561126411,0.28750760310638684,0.21249327794918862,0.05736714273845098,0,,,,,2.910622457999807
52,swiss_roll,VAE,2,2,2,0.06879760324954987,0.9742410469869127,0.9884085948925638,2.0,1.5457208523308168,0.7663600707752528,0.0006412491202354431,0.012460482891431203,1.0057653925537675,0.2998095775923112,0.2980909661556918,0.05736714273845098,0,0.030340420082211494,0,3.712834358215332,0.0210|0.0397,3.755545697000116
52,swiss_roll,DAE,2,2,2,0.053499892354011536,0.980590355120561,0.9933169835377058,2.0,1.4476818045625983,1.2376591334763294,0.0007314048707485199,0.012460482891431203,1.2978926482284092,0.2946221509906063,0.22700040052831652,0.05736714273845098,0,,,,,2.9192948830000205
52,linear,linear_AE,3,3,3,4.861168689807016e-10,0.9989979375257809,0.9991190985112686,3.0,2.278186558028178,0.2824831590391966,6.375590340668147e-07,0.001455508323634536,96.17186335628693,0.031430289812851696,9.582292593222519e-05,0.03268137760460377,1,,,,,3.035889541000188
52,linear,nonlinear_AE,3,3,3,3.881518750858959e-06,0.9996292796340046,0.9996196797540031,3.0,2.674721267854113,0.319557548331301,3.209597707609646e-07,0.001455508323634536,3.020341061975126,0.031869396178517494,0.010551588553935289,0.03268137760460377,0,,,,,6.866715717000034
52,linear,VAE,3,3,3,0.008347241207957268,0.9768918138523268,0.9822672216597292,3.0,2.029010650112411,0.01195971380100441,0.0,0.001455508323634536,1.0001060200723424,0.05406808303669095,0.05406235134229064,0.03268137760460377,0,1.0003324747085571,3,1.2394591976772062e-05,0.9995|1.0009|1.0006,7.8128206650001175
52,linear,DAE,3,3,3,1.7368287217323086e-06,0.9996421794727566,0.999625379682754,3.0,2.6782065837373783,0.3126660130267833,2.720433940339717e-07,0.001455508323634536,4.342610041138204,0.03141675493912771,0.007234532836591825,0.03268137760460377,0,,,,,6.870823511999788
53,swiss_roll,linear_AE,2,2,2,0.2995868921279907,0.8574159448006899,0.9945580305246184,2.0,1.9101841655971807,0.5525319105192628,9.876489639282227e-05,0.012460482891431203,1.2716187049288168,0.40040633001183984,0.31487923892583347,0.05736714273845098,0,,,,,1.636206368999865
53,swiss_roll,nonlinear_AE,2,2,2,0.04987997189164162,0.9804580192747591,0.9924029699628755,2.0,1.652355208651574,0.7972055037631062,0.0002712719142436981,0.012460482891431203,1.2705356094286275,0.29409181868725887,0.23147074076854474,0.05736714273845098,0,,,,,2.8220954230000643
53,swiss_roll,VAE,2,2,2,0.049849290400743484,0.9820938613267334,0.9971223609704879,2.0,1.7281393034280093,0.6994693504866725,0.00017003342509269714,0.012460482891431203,1.0533890066113942,0.3119894320581634,0.296176844546527,0.05736714273845098,0,0.02976328879594803,0,3.780301332473755,0.0320|0.0276,3.4411877659999845
53,swiss_roll,DAE,2,2,2,0.050542596727609634,0.9800271871601605,0.9917837402032474,2.0,1.6223523089226033,0.8280131191871637,0.0005035102367401123,0.012460482891431203,1.2154381335048308,0.2777660555088158,0.2285316281033993,0.05736714273845098,0,,,,,2.9175077429999874
53,linear,linear_AE,3,3,3,2.0648587906180182e-06,0.9984790190122623,0.9989848876889039,3.0,2.071366514823946,0.2600931892118302,6.299046617641579e-07,0.001455508323634536,4.133385626494011,0.03171265895711258,0.007672320422716439,0.03268137760460377,0,,,,,2.8557082800000444
53,linear,nonlinear_AE,3,3,3,1.226952122124203e-06,0.9995680428994638,0.9993221959725503,3.0,2.6621260193196705,0.3153920152310865,2.5860163077595644e-07,0.001455508323634536,5.702352806982977,0.03233378434553742,0.0056702532165218145,0.03268137760460377,0,,,,,6.7260843770000065
